Штрихкод;Номенклатура;;Габарит;Ед изм;Склад;Документ поступления;Номер;Дата;Количество;Стоимость;Поставщик
2000000008547;00000900106 Клапан запорный проходной штуцерный ИТШЛ.491111.016ТУ (ТУ5.520-16831-86) 521-01.469-03;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000066 от 16.03.2016 23:59:59;66;16.03.2016 23:59;1;6971.68;ЗАВОД БУРЕВЕСТНИК ОАО
2000000006543;00000900115 Клапан запорный проходной штуцерный латунный Ду20, Ру100 521-01.470-03 ИТШЛ.491111.016 ТУ (ТУ 520-16831-86);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000145 от 30.06.2016 16:41:07;145;30.06.2016 16:41;9;86762.97;ЗАВОД БУРЕВЕСТНИК ОАО
2000000006550;00000900115 Клапан запорный проходной штуцерный латунный Ду20, Ру100 521-01.470-03 ИТШЛ.491111.016 ТУ (ТУ 520-16831-86);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000146 от 30.06.2016 16:43:43;146;30.06.2016 16:43;10;96403.30;ЗАВОД БУРЕВЕСТНИК ОАО
2000000005607;00000900116 Клапан запорный проходной штуцерный латунный Ду10, Ру40  521-01.471-01 (ИТШЛ.491111.018-01) ИТШЛ.491111.016 ТУ (ТУ5.520-16831-86);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-001828 от 23.05.2018 9:26:29;0000-001828;23.05.2018 9:26;4;31139.00;ЗАВОД БУРЕВЕСТНИК ОАО
2000000007472;00000900116 Клапан запорный проходной штуцерный латунный Ду10, Ру40  521-01.471-01 (ИТШЛ.491111.018-01) ИТШЛ.491111.016 ТУ (ТУ5.520-16831-86);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-001785 от 18.05.2018 14:44:26;0000-001785;18.05.2018 14:44;6;46543.50;ЗАВОД БУРЕВЕСТНИК ОАО
2000000005614;900117 Клапан 521-01.471-01;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000068 от 16.03.2016 23:59:59;68;16.03.2016 23:59;7;45460.62;ЗАВОД БУРЕВЕСТНИК ОАО
2000000005621;900117 Клапан 521-01.471-01;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000066 от 16.03.2016 23:59:59;66;16.03.2016 23:59;4;25931.66;ЗАВОД БУРЕВЕСТНИК ОАО
2000000006567;900117 Клапан 521-01.471-01;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000160 от 29.07.2016 0:00:00;160;29.07.2016 0:00;3;22040.00;ЗАВОД БУРЕВЕСТНИК ОАО
2000000006574;900117 Клапан 521-01.471-01;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000161 от 29.07.2016 23:59:59;161;29.07.2016 23:59;3;22040.00;ЗАВОД БУРЕВЕСТНИК ОАО
2000000006581;900117 Клапан 521-01.471-01;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000162 от 27.07.2016 17:22:46;162;27.07.2016 17:22;3;21735.00;ЗАВОД БУРЕВЕСТНИК ОАО
2000000007489;900117 Клапан 521-01.471-01;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000159 от 29.07.2016 23:59:59;159;29.07.2016 23:59;1;7397.50;ЗАВОД БУРЕВЕСТНИК ОАО
2000000005638;00000900135 Клапан запорный проходной фланцевый Ду32, Ру25  ИТШЛ.491115.020 (521-01.126);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000141 от 30.06.2016 9:30:48;141;30.06.2016 9:30;3;152100.00;АСКОЛЬД ПАО
2000000008554;00000900135 Клапан запорный проходной фланцевый Ду32, Ру25  ИТШЛ.491115.020 (521-01.126);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000278 от 30.12.2016 23:59:59;278;30.12.2016 23:59;3;127413.00;АСКОЛЬД ПАО
2000000008561;00000900135 Клапан запорный проходной фланцевый Ду32, Ру25  ИТШЛ.491115.020 (521-01.126);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000041 от 31.03.2017 23:59:59;41;31.03.2017 23:59;3;127413.00;АСКОЛЬД ПАО
2000000005645;00000900265 Клапан запорный (угловой,штуцерный,DN32,PN160,ИТШЛ.491271.005-01,521-03.480-01,ОСТ 5Р.5232-75,ПЗ);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-001785 от 18.05.2018 14:44:26;0000-001785;18.05.2018 14:44;8;158370.00;ЗАВОД БУРЕВЕСТНИК ОАО
2000000005652;00000900265 Клапан запорный (угловой,штуцерный,DN32,PN160,ИТШЛ.491271.005-01,521-03.480-01,ОСТ 5Р.5232-75,ПЗ);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-002556 от 11.07.2018 9:10:38;0000-002556;11.07.2018 9:10;1;19274.00;ЗАВОД БУРЕВЕСТНИК ОАО
2000000007496;00000900265 Клапан запорный (угловой,штуцерный,DN32,PN160,ИТШЛ.491271.005-01,521-03.480-01,ОСТ 5Р.5232-75,ПЗ);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000091 от 30.06.2017 23:59:59;91;30.06.2017 23:59;2;37790.00;ЗАВОД БУРЕВЕСТНИК ОАО
2000000007502;00000900265 Клапан запорный (угловой,штуцерный,DN32,PN160,ИТШЛ.491271.005-01,521-03.480-01,ОСТ 5Р.5232-75,ПЗ);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-001828 от 23.05.2018 9:26:29;0000-001828;23.05.2018 9:26;4;79295.00;ЗАВОД БУРЕВЕСТНИК ОАО
2000000005669;00000900268 Клапан запорный угловой, штуцерный, бронзовый, DN 10, PN 160, ИТШЛ.491271.002-01, 521-03.477-01, ОС;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-002556 от 11.07.2018 9:10:38;0000-002556;11.07.2018 9:10;1;8552.00;ЗАВОД БУРЕВЕСТНИК ОАО
2000000008585;00000900268 Клапан запорный угловой, штуцерный, бронзовый, DN 10, PN 160, ИТШЛ.491271.002-01, 521-03.477-01, ОС;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000092 от 30.06.2017 23:59:59;92;30.06.2017 23:59;1;8222.50;ЗАВОД БУРЕВЕСТНИК ОАО
2000000008592;00000900268 Клапан запорный угловой, штуцерный, бронзовый, DN 10, PN 160, ИТШЛ.491271.002-01, 521-03.477-01, ОС;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-002150 от 15.06.2018 15:02:05;0000-002150;15.06.2018 15:02;4;26440.68;ФЛОТ-ИНВЕСТ ООО
2000000008608;900269 Клапан 521-03.476-01;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000216 от 31.10.2016 14:02:38;216;31.10.2016 14:02;2;18395.00;ЗАВОД БУРЕВЕСТНИК ОАО
2000000008615;900507 Клапан 521-35.3404-05;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000172 от 19.08.2016 13:35:36;172;19.08.2016 13:35;1;19200.00;Ленпромарматура ООО
2000000008622;900507 Клапан 521-35.3404-05;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000173 от 19.08.2016 13:39:00;173;19.08.2016 13:39;1;19200.00;Ленпромарматура ООО
2000000005676;00000900508 Клапан запорный проходной фланцевый Ду80, Ру10 ИТШЛ.491125.013-02 (521-35.3451-02);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000139 от 29.06.2016 11:14:12;139;29.06.2016 11:14;4;895880.00;АСКОЛЬД ПАО
2000000005683;00000900508 Клапан запорный проходной фланцевый Ду80, Ру10 ИТШЛ.491125.013-02 (521-35.3451-02);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000041 от 31.03.2017 23:59:59;41;31.03.2017 23:59;12;2154492.00;АСКОЛЬД ПАО
2000000007526;00000900508 Клапан запорный проходной фланцевый Ду80, Ру10 ИТШЛ.491125.013-02 (521-35.3451-02);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000141 от 30.06.2016 9:30:48;141;30.06.2016 9:30;16;3429280.00;АСКОЛЬД ПАО
2000000007533;00000900508 Клапан запорный проходной фланцевый Ду80, Ру10 ИТШЛ.491125.013-02 (521-35.3451-02);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000278 от 30.12.2016 23:59:59;278;30.12.2016 23:59;8;1436328.00;АСКОЛЬД ПАО
2000000007540;00000900541 Клапан невозвратный ОСТ5.5232-75 (522-03.156-01);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-002556 от 11.07.2018 9:10:38;0000-002556;11.07.2018 9:10;1;9044.00;ЗАВОД БУРЕВЕСТНИК ОАО
2000000006406;900696 Клапан 525-03-010;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000130 от 31.05.2016 9:35:38;130;31.05.2016 9:35;15;299250.00;ЗАВОД БУРЕВЕСТНИК ОАО
2000000006413;900696 Клапан 525-03-010;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000131 от 31.05.2016 10:41:47;131;31.05.2016 10:41;4;79855.00;ЗАВОД БУРЕВЕСТНИК ОАО
2000000008455;900696 Клапан 525-03-010;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000003 от 21.01.2016 23:59:59;3;21.01.2016 23:59;1;20170.00;ЗАВОД БУРЕВЕСТНИК ОАО
2000000005706;900715 Клапан 525-03.043;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000163 от 08.08.2016 9:58:40;163;08.08.2016 9:58;1;610036.00;АСКОЛЬД ПАО
2000000007557;900715 Клапан 525-03.043;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000228 от 31.10.2016 23:59:59;228;31.10.2016 23:59;2;1220072.00;АСКОЛЬД ПАО
2000000008639;900788 Клапан 521-35.3243;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000176 от 26.08.2016 14:38:24;176;26.08.2016 14:38;5;974785.00;АСКОЛЬД ПАО
2000000005713;900790 Клапан 521-35.3126-01;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000176 от 26.08.2016 14:38:24;176;26.08.2016 14:38;3;193884.00;АСКОЛЬД ПАО
2000000007564;900792 Клапан 525-03.043-01;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000228 от 31.10.2016 23:59:59;228;31.10.2016 23:59;1;737999.00;АСКОЛЬД ПАО
2000000007571;00000900840 Гидроклапан давления ПВГ 54-32М-УХЛ4 ТУ-4144-079-00221244-99;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-002925 от 09.08.2018 10:53:18;0000-002925;09.08.2018 10:53;1;4406.78;ПТК-АРМАС ООО
2000000006598;900971 Клапан 521-35.3456-01;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000176 от 26.08.2016 14:38:24;176;26.08.2016 14:38;2;907984.00;АСКОЛЬД ПАО
2000000005737;00000901002 Охладитель ОКН-0,2-74-1Г1-ОМ5 ОСТ 5.4254-86, ОСТ ВД5.4254-86 ИЖКА.065111.010 (420-03.076);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-002556 от 11.07.2018 9:10:38;0000-002556;11.07.2018 9:10;4;1120956.00;ЗАВОД БУРЕВЕСТНИК ОАО
2000000007588;00000901002 Охладитель ОКН-0,2-74-1Г1-ОМ5 ОСТ 5.4254-86, ОСТ ВД5.4254-86 ИЖКА.065111.010 (420-03.076);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-001187 от 30.03.2018 23:59:59;0000-001187;30.03.2018 23:59;2;575644.00;ЗАВОД БУРЕВЕСТНИК ОАО
2000000008653;00000901002 Охладитель ОКН-0,2-74-1Г1-ОМ5 ОСТ 5.4254-86, ОСТ ВД5.4254-86 ИЖКА.065111.010 (420-03.076);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-001578 от 28.04.2018 23:59:59;0000-001578;28.04.2018 23:59;2;575644.00;ЗАВОД БУРЕВЕСТНИК ОАО
2000000005744;00000901007 Динамометр механический на растяжение 200 кг ДПУ-2-2 ГОСТ 13837-79;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000089 от 29.06.2017 14:12:24;89;29.06.2017 14:12;1;18754.24;ВИОЛАН ООО
2000000006604;901161 Станция насосная СДР;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-001595 от 04.05.2018 14:40:46;0000-001595;04.05.2018 14:40;1;14553.00;ГК КОММУНАР ООО
2000000005751;901176 Фильтроэлемент 8Д2966022-7;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000013 от 29.01.2016 23:59:59;13;29.01.2016 23:59;1;12907.80;Технодинамика АО
2000000007601;901220 Клапан обратный ОК14А;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-000531 от 20.02.2018 9:55:09;0000-000531;20.02.2018 9:55;2;5068.00;Гидравлика УАП АО
2000000008677;901244 Гидрораспределитель ВЕХ 16.64.Г24НМ-Е-Н50 УХЛ4;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000027 от 10.02.2016 23:59:59;27;10.02.2016 23:59;2;26200.00;Гидроресурс ООО
2000000007618;00000901300 Гидрораспределитель 1РММ1044Ф ХЛ1;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000087 от 27.06.2017 15:10:09;87;27.06.2017 15:10;4;24745.76;МИР ГИДРАВЛИКИ ООО
2000000007625;901337 Ниппель (золотник);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000017 от 22.02.2017 8:49:44;17;22.02.2017 8:49;97;679.00;РАТ ООО
2000000007632;901337 Ниппель (золотник);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000064 от 25.05.2017 13:27:29;64;25.05.2017 13:27;100;700.00;РАТ ООО
2000000007649;901337 Ниппель (золотник);;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-001125 от 29.03.2018 13:22:14;0000-001125;29.03.2018 13:22;25;175.00;РАТ ООО
2000000005775;901338 Колпачок ниппеля;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000274 от 29.12.2016 0:00:00;274;29.12.2016 0:00;50;500.00;Автомаг-Питер ООО
